#,Date-Time (CDT/CST),Temperature   (°C),RH   (%),Dew Point   (°C),Host Connected,End of File
1893,10/08/2025 03:05:44,21.73,76.32,17.40,,
1894,10/08/2025 04:05:44,21.62,76.57,17.35,,
1895,10/08/2025 05:05:44,21.40,77.25,17.27,,
1896,10/08/2025 06:05:44,21.27,77.14,17.13,,
1897,10/08/2025 07:05:44,21.05,77.11,16.90,,
1898,10/08/2025 08:05:44,21.07,77.26,16.96,,
1899,10/08/2025 09:05:44,21.65,76.76,17.41,,
1900,10/08/2025 10:05:44,20.28,74.32,15.58,,
1901,10/08/2025 11:05:44,19.69,78.82,15.93,,
1902,10/08/2025 12:05:44,20.17,78.82,16.40,,
1903,10/08/2025 13:05:44,20.67,76.51,16.42,,
1904,10/08/2025 14:05:44,20.47,88.71,18.56,,
1905,10/08/2025 15:05:44,20.16,85.32,17.64,,
1906,10/08/2025 16:05:44,22.65,75.02,18.02,,
1907,10/08/2025 17:05:44,22.97,74.63,18.24,,
1908,10/08/2025 18:05:44,21.64,76.49,17.35,,
1909,10/08/2025 19:05:44,20.76,78.14,16.83,,
1910,10/08/2025 20:05:44,20.99,82.26,17.88,,
1911,10/08/2025 21:05:44,21.06,82.12,17.92,,
1912,10/08/2025 22:05:44,21.47,82.31,18.36,,
1913,10/08/2025 23:05:44,21.42,82.00,18.24,,
1914,10/09/2025 00:05:44,21.28,81.67,18.04,,
1915,10/09/2025 01:05:44,21.09,81.23,17.77,,
1916,10/09/2025 02:05:44,20.86,80.99,17.50,,
1917,10/09/2025 03:05:44,20.81,81.04,17.46,,
1918,10/09/2025 04:05:44,20.78,80.99,17.42,,
1919,10/09/2025 05:05:44,20.73,81.07,17.39,,
1920,10/09/2025 06:05:44,20.66,80.80,17.27,,
1921,10/09/2025 07:05:44,20.62,80.78,17.22,,
1922,10/09/2025 08:05:44,20.58,80.90,17.21,,
1923,10/09/2025 09:05:44,21.15,82.31,18.04,,
1924,10/09/2025 10:05:44,19.47,83.81,16.68,,
1925,10/09/2025 11:05:44,21.84,76.82,17.61,,
1926,10/09/2025 12:05:44,25.23,65.58,18.35,,
1927,10/09/2025 13:05:44,26.28,60.66,18.09,,
1928,10/09/2025 14:05:44,27.79,55.78,18.17,,
1929,10/09/2025 15:05:44,28.68,48.58,16.80,,
1930,10/09/2025 16:05:44,28.00,53.72,17.76,,
1931,10/09/2025 17:05:44,28.45,49.77,16.97,,
1932,10/09/2025 18:05:44,25.56,57.05,16.45,,
1933,10/09/2025 19:05:44,22.41,65.05,15.54,,
1934,10/09/2025 20:05:44,21.88,65.94,15.25,,
1935,10/09/2025 21:05:44,21.38,67.52,15.14,,
1936,10/09/2025 22:05:44,21.12,67.29,14.84,,
1937,10/09/2025 23:05:44,21.05,71.51,15.72,,
1938,10/10/2025 00:05:44,21.14,71.58,15.82,,
1939,10/10/2025 01:05:44,21.17,70.73,15.67,,
1940,10/10/2025 02:05:44,21.25,71.00,15.80,,
1941,10/10/2025 03:05:44,21.69,74.53,16.98,,
1942,10/10/2025 04:05:44,21.56,76.00,17.17,,
1943,10/10/2025 05:05:44,21.33,76.56,17.07,,
1944,10/10/2025 06:05:44,21.13,77.25,17.01,,
1945,10/10/2025 07:05:44,21.02,77.52,16.96,,
1946,10/10/2025 08:05:44,20.97,77.59,16.92,,
1947,10/10/2025 09:05:44,21.11,74.33,16.39,,
1948,10/10/2025 10:05:44,19.81,78.35,15.96,,
1949,10/10/2025 11:05:44,22.48,70.56,16.89,,
1950,10/10/2025 12:05:44,25.79,63.27,18.30,,
1951,10/10/2025 13:05:44,25.19,60.20,16.95,,
1952,10/10/2025 14:05:44,27.60,54.16,17.52,,
1953,10/10/2025 15:05:44,28.84,48.33,16.86,,
1954,10/10/2025 16:05:44,29.15,44.57,15.87,,
1955,10/10/2025 17:05:44,27.28,50.24,16.04,,
1956,10/10/2025 18:05:44,24.62,54.74,14.93,,
1957,10/10/2025 19:05:44,22.88,59.81,14.68,,
1958,10/10/2025 20:05:44,21.85,60.25,13.82,,
1959,10/10/2025 21:05:44,21.37,62.09,13.83,,
1960,10/10/2025 22:05:44,21.22,63.53,14.05,,
1961,10/10/2025 23:05:44,21.21,65.13,14.42,,
1962,10/11/2025 00:05:44,21.20,69.59,15.44,,
1963,10/11/2025 01:05:44,21.16,69.10,15.29,,
1964,10/11/2025 02:05:44,21.44,72.18,16.24,,
1965,10/11/2025 03:05:44,21.62,73.46,16.70,,
1966,10/11/2025 04:05:44,21.62,75.08,17.04,,
1967,10/11/2025 05:05:44,21.51,75.87,17.09,,
1968,10/11/2025 06:05:44,21.33,76.26,17.00,,
1969,10/11/2025 07:05:44,21.17,76.84,16.97,,
1970,10/11/2025 08:05:44,21.12,76.71,16.89,,
1971,10/11/2025 09:05:44,20.68,71.25,15.31,,
1972,10/11/2025 10:05:44,19.73,73.69,14.92,,
1973,10/11/2025 11:05:44,23.01,62.51,15.49,,
1974,10/11/2025 12:05:44,26.39,50.42,15.28,,
1975,10/11/2025 13:05:44,27.16,48.34,15.33,,
1976,10/11/2025 14:05:44,26.11,50.07,14.91,,
1977,10/11/2025 15:05:44,25.84,48.74,14.25,,
1978,10/11/2025 16:05:44,28.66,46.82,16.20,,
1979,10/11/2025 17:05:44,23.40,65.31,16.55,,
1980,10/11/2025 18:05:44,22.30,66.62,15.81,,
1981,10/11/2025 19:05:44,21.13,68.67,15.17,,
1982,10/11/2025 20:05:44,20.62,66.85,14.27,,
1983,10/11/2025 21:05:44,20.65,67.78,14.50,,
1984,10/11/2025 22:05:44,20.73,66.79,14.36,,
1985,10/11/2025 23:05:44,20.73,65.48,14.04,,
1986,10/12/2025 00:05:44,20.76,66.37,14.29,,
1987,10/12/2025 01:05:44,20.83,66.83,14.46,,
1988,10/12/2025 02:05:44,20.87,66.16,14.34,,
1989,10/12/2025 03:05:44,20.98,67.93,14.85,,
1990,10/12/2025 04:05:44,21.19,68.50,15.18,,
1991,10/12/2025 05:05:44,21.22,69.88,15.52,,
1992,10/12/2025 06:05:44,21.51,72.53,16.39,,
1993,10/12/2025 07:05:44,21.57,73.02,16.55,,
1994,10/12/2025 08:05:44,21.65,73.36,16.70,,
1995,10/12/2025 09:05:44,20.66,66.37,14.19,,
1996,10/12/2025 10:05:44,19.66,70.63,14.20,,
1997,10/12/2025 11:05:44,20.51,72.57,15.44,,
1998,10/12/2025 12:05:44,20.44,72.64,15.39,,
1999,10/12/2025 13:05:44,23.05,67.68,16.77,,
2000,10/12/2025 14:05:44,24.13,65.94,17.39,,
2001,10/12/2025 15:05:44,23.40,69.56,17.54,,
2002,10/12/2025 16:05:44,23.10,72.14,17.83,,
2003,10/12/2025 17:05:44,23.04,67.14,16.63,,
2004,10/12/2025 18:05:44,21.79,74.66,17.11,,
2005,10/12/2025 19:05:44,21.35,75.23,16.81,,
2006,10/12/2025 20:05:44,20.89,76.61,16.65,,
2007,10/12/2025 21:05:44,20.92,79.01,17.16,,
2008,10/12/2025 22:05:44,20.78,79.17,17.06,,
2009,10/12/2025 23:05:44,20.75,80.16,17.23,,
2010,10/13/2025 00:05:44,20.94,80.06,17.39,,
2011,10/13/2025 01:05:44,20.90,80.10,17.36,,
2012,10/13/2025 02:05:44,20.91,81.59,17.67,,
2013,10/13/2025 03:05:44,20.97,82.04,17.81,,
2014,10/13/2025 04:05:44,21.15,83.97,18.35,,
2015,10/13/2025 05:05:44,21.29,82.83,18.28,,
2016,10/13/2025 06:05:44,21.23,81.78,18.02,,
2017,10/13/2025 07:05:44,21.06,81.29,17.75,,
2018,10/13/2025 08:05:44,21.05,82.27,17.93,,
2019,10/13/2025 09:05:44,20.96,80.87,17.57,,
2020,10/13/2025 10:05:44,20.91,83.01,17.94,,
2021,10/13/2025 11:05:44,20.96,83.60,18.10,,
2022,10/13/2025 12:05:44,20.75,81.25,17.44,,
2023,10/13/2025 13:05:44,20.50,80.67,17.08,,
2024,10/13/2025 14:05:44,22.64,72.32,17.43,,
2025,10/13/2025 15:05:44,24.11,68.32,17.93,,
2026,10/13/2025 16:05:44,23.02,72.00,17.72,,
2027,10/13/2025 17:05:44,21.58,76.61,17.32,,
2028,10/13/2025 18:05:44,21.22,77.25,17.10,,
2029,10/13/2025 19:05:44,21.11,78.60,17.26,,
2030,10/13/2025 20:05:44,21.16,78.18,17.23,,
2031,10/13/2025 21:05:44,21.18,78.21,17.26,,
2032,10/13/2025 22:05:44,21.33,79.43,17.64,,
2033,10/13/2025 23:05:44,21.58,80.42,18.09,,
2034,10/14/2025 00:05:44,21.49,80.48,18.01,,
2035,10/14/2025 01:05:44,21.40,80.64,17.95,,
2036,10/14/2025 02:05:44,21.19,80.26,17.68,,
2037,10/14/2025 03:05:44,20.99,80.23,17.48,,
2038,10/14/2025 04:05:44,20.92,80.17,17.39,,
2039,10/14/2025 05:05:44,20.92,80.34,17.43,,
2040,10/14/2025 06:05:44,20.86,79.79,17.26,,
2041,10/14/2025 07:05:44,20.75,79.48,17.09,,
2042,10/14/2025 08:05:44,20.72,79.36,17.04,,
2043,10/14/2025 09:05:44,21.16,80.54,17.71,,
2044,10/14/2025 10:05:44,19.05,79.73,15.48,,
2045,10/14/2025 11:05:44,21.26,74.14,16.49,,
2046,10/14/2025 12:05:44,24.83,65.71,17.99,,
2047,10/14/2025 13:05:44,26.05,61.84,18.18,,
2048,10/14/2025 14:05:44,27.63,57.89,18.61,,
2049,10/14/2025 15:05:44,27.46,53.72,17.26,,
2050,10/14/2025 16:05:44,27.87,52.42,17.26,,
2051,10/14/2025 17:05:44,26.47,58.02,17.57,,
2052,10/14/2025 18:05:44,23.90,64.07,16.71,,
2053,10/14/2025 19:05:44,22.16,67.98,16.00,,
2054,10/14/2025 20:05:44,21.27,68.09,15.17,,
2055,10/14/2025 21:05:44,21.27,68.77,15.32,,
2056,10/14/2025 22:05:44,21.26,69.08,15.38,,
2057,10/14/2025 23:05:44,21.49,71.06,16.05,,
2058,10/15/2025 00:05:44,21.56,71.52,16.21,,
2059,10/15/2025 01:05:44,21.58,73.80,16.72,,
2060,10/15/2025 02:05:44,21.16,74.69,16.51,,
2061,10/15/2025 03:05:44,21.01,74.45,16.31,,
2062,10/15/2025 04:05:44,20.87,74.29,16.15,,
2063,10/15/2025 05:05:44,20.76,74.76,16.14,,
2064,10/15/2025 06:05:44,20.58,75.22,16.07,,
2065,10/15/2025 07:05:44,20.48,74.89,15.90,,
2066,10/15/2025 08:05:44,20.47,74.77,15.87,,
2067,10/15/2025 09:05:44,20.87,76.86,16.68,,
2068,10/15/2025 10:05:44,19.28,74.32,14.62,,
2069,10/15/2025 11:05:44,21.51,71.35,16.13,,
2070,10/15/2025 12:05:44,25.67,63.06,18.14,,
2071,10/15/2025 13:05:44,24.66,65.46,17.78,,
2072,10/15/2025 14:05:44,27.51,55.79,17.91,,
2073,10/15/2025 15:05:44,28.40,52.53,17.78,,
2074,10/15/2025 16:05:44,26.63,58.96,17.97,,
2075,10/15/2025 17:05:44,25.27,62.69,17.67,,
2076,10/15/2025 18:05:44,23.66,66.88,17.17,,
2077,10/15/2025 19:05:44,21.99,69.51,16.18,,
2078,10/15/2025 20:05:44,20.92,69.54,15.16,,
2079,10/15/2025 21:05:44,21.00,68.79,15.07,,
2080,10/15/2025 22:05:44,21.04,64.63,14.14,,
2081,10/15/2025 23:05:44,21.11,66.49,14.65,,
2082,10/16/2025 00:05:44,21.41,70.00,15.74,,
2083,10/16/2025 01:05:44,21.69,72.63,16.58,,
2084,10/16/2025 02:05:44,21.45,73.64,16.57,,
2085,10/16/2025 03:05:44,21.11,73.58,16.22,,
2086,10/16/2025 04:05:44,20.94,73.17,15.97,,
2087,10/16/2025 05:05:44,20.81,73.12,15.84,,
2088,10/16/2025 06:05:44,20.69,74.04,15.92,,
2089,10/16/2025 07:05:44,20.55,74.03,15.78,,
2090,10/16/2025 08:05:44,20.44,73.71,15.60,,
2091,10/16/2025 09:05:44,20.86,73.94,16.06,,
2092,10/16/2025 10:05:44,18.76,72.65,13.77,,
2093,10/16/2025 11:05:44,20.85,70.96,15.41,,
2094,10/16/2025 12:05:44,24.20,59.75,15.90,,
2095,10/16/2025 13:05:44,25.34,55.89,15.91,,
2096,10/16/2025 14:05:44,27.70,51.72,16.89,,
2097,10/16/2025 15:05:44,27.44,51.09,16.46,,
2098,10/16/2025 16:05:44,26.93,53.02,16.56,,
2099,10/16/2025 17:05:44,25.06,57.58,16.13,,
2100,10/16/2025 18:05:44,22.49,63.05,15.13,,
2101,10/16/2025 19:05:44,21.32,64.15,14.29,,
2102,10/16/2025 20:05:44,20.61,64.20,13.63,,
2103,10/16/2025 21:05:44,20.72,64.68,13.85,,
2104,10/16/2025 22:05:44,20.94,64.91,14.11,,
2105,10/16/2025 23:05:44,21.01,65.79,14.39,,
2106,10/17/2025 00:05:44,21.22,64.84,14.36,,
2107,10/17/2025 01:05:44,21.26,68.31,15.20,,
2108,10/17/2025 02:05:44,21.29,69.35,15.48,,
2109,10/17/2025 03:05:44,21.65,72.46,16.50,,
2110,10/17/2025 04:05:44,21.48,74.68,16.82,,
2111,10/17/2025 05:05:44,21.14,75.52,16.66,,
2112,10/17/2025 06:05:44,20.88,75.46,16.40,,
2113,10/17/2025 07:05:44,20.74,75.96,16.37,,
2114,10/17/2025 08:05:44,20.64,76.25,16.33,,
2115,10/17/2025 09:05:44,20.99,73.30,16.05,,
2116,10/17/2025 10:05:44,19.13,75.09,14.63,,
2117,10/17/2025 11:05:44,20.70,70.98,15.27,,
2118,10/17/2025 12:05:44,24.48,59.48,16.10,,
2119,10/17/2025 13:05:44,25.98,53.24,15.75,,
2120,10/17/2025 14:05:44,28.80,41.35,14.38,,
2121,10/17/2025 15:05:44,28.10,38.94,12.84,,
2122,10/17/2025 16:05:44,27.40,40.01,12.62,,
2123,10/17/2025 17:05:44,26.54,43.91,13.28,,
2124,10/17/2025 18:05:44,22.53,53.03,12.50,,
2125,10/17/2025 19:05:44,20.51,55.85,11.41,,
2126,10/17/2025 20:05:44,20.43,54.59,10.99,,
2127,10/17/2025 21:05:44,20.92,55.10,11.59,,
2128,10/17/2025 22:05:44,21.37,50.68,10.74,,
2129,10/17/2025 23:05:44,21.55,63.06,14.25,,
2130,10/18/2025 00:05:44,21.67,68.04,15.54,,
2131,10/18/2025 01:05:44,21.72,69.89,16.00,,
2132,10/18/2025 02:05:44,21.68,68.38,15.62,,
2133,10/18/2025 03:05:44,21.71,68.46,15.67,,
2134,10/18/2025 04:05:44,21.73,69.33,15.88,,
2135,10/18/2025 05:05:44,21.38,71.67,16.07,,
2136,10/18/2025 06:05:44,20.60,72.08,15.41,,
2137,10/18/2025 07:05:44,20.39,76.26,16.09,,
2138,10/18/2025 08:05:44,20.39,77.04,16.25,,
2139,10/18/2025 09:05:44,20.61,77.96,16.65,,
2140,10/18/2025 10:05:44,18.69,67.00,12.46,,
2141,10/18/2025 11:05:44,18.69,56.33,9.85,,
2142,10/18/2025 12:05:44,21.66,45.25,9.31,,
2143,10/18/2025 13:05:44,22.93,42.67,9.59,,
2144,10/18/2025 14:05:44,24.14,41.79,10.37,,
2145,10/18/2025 15:05:44,25.00,40.43,10.64,,
2146,10/18/2025 16:05:44,24.72,40.32,10.35,,
2147,10/18/2025 17:05:44,22.88,46.62,10.87,,
2148,10/18/2025 18:05:44,21.19,44.56,8.66,,
2149,10/18/2025 19:05:44,20.85,48.93,9.74,,
2150,10/18/2025 20:05:44,21.40,60.28,13.40,,
2151,10/18/2025 21:05:44,21.40,67.77,15.22,,
2152,10/18/2025 22:05:44,20.99,71.10,15.58,,
2153,10/18/2025 23:05:44,20.81,72.72,15.75,,
2154,10/19/2025 00:05:44,20.65,72.51,15.55,,
2155,10/19/2025 01:05:44,20.37,72.24,15.23,,
2156,10/19/2025 02:05:44,20.34,70.68,14.86,,
2157,10/19/2025 03:05:44,20.29,69.51,14.55,,
2158,10/19/2025 04:05:44,20.24,68.76,14.34,,
2159,10/19/2025 05:05:44,20.18,67.92,14.09,,
2160,10/19/2025 06:05:44,20.14,67.08,13.86,,
2161,10/19/2025 07:05:44,20.08,66.05,13.56,,
2162,10/19/2025 08:05:44,20.09,66.06,13.58,,
2163,10/19/2025 09:05:44,20.19,69.42,14.43,,
2164,10/19/2025 10:05:44,19.43,59.36,11.32,,
2165,10/19/2025 11:05:44,18.89,57.78,10.41,,
2166,10/19/2025 12:05:44,21.07,47.46,9.48,,
2167,10/19/2025 13:05:44,21.03,46.16,9.04,,
2168,10/19/2025 14:05:44,22.76,44.01,9.89,,
2169,10/19/2025 15:05:44,22.87,45.34,10.44,,
2170,10/19/2025 16:05:44,22.44,47.49,10.75,,
2171,10/19/2025 17:05:44,21.60,52.09,11.37,,
2172,10/19/2025 18:05:44,20.49,51.06,10.04,,
2173,10/19/2025 19:05:44,21.09,56.40,12.10,,
2174,10/19/2025 20:05:44,21.27,61.38,13.57,,
2175,10/19/2025 21:05:44,20.75,65.53,14.07,,
2176,10/19/2025 22:05:44,20.59,66.43,14.14,,
2177,10/19/2025 23:05:44,20.55,68.77,14.63,,
2178,10/20/2025 00:05:44,20.46,70.26,14.88,,
2179,10/20/2025 01:05:44,20.37,70.61,14.88,,
2180,10/20/2025 02:05:44,20.40,69.98,14.76,,
2181,10/20/2025 03:05:44,20.39,68.99,14.53,,
2182,10/20/2025 04:05:44,20.44,68.38,14.44,,
2183,10/20/2025 05:05:44,20.44,67.17,14.17,,
2184,10/20/2025 06:05:44,20.46,67.93,14.36,,
2185,10/20/2025 07:05:44,20.44,68.01,14.35,,
2186,10/20/2025 08:05:44,20.41,68.24,14.38,,
2187,10/20/2025 09:05:44,20.45,70.50,14.93,,
2188,10/20/2025 10:05:44,18.98,62.31,11.63,,
2189,10/20/2025 11:05:44,19.33,58.29,10.96,,
2190,10/20/2025 12:05:44,26.38,40.66,11.96,,
2191,10/20/2025 13:05:44,28.76,36.73,12.53,,
2192,10/20/2025 14:05:44,30.26,35.04,13.13,,
2193,10/20/2025 15:05:44,30.04,34.32,12.62,,
2194,10/20/2025 16:05:44,28.95,36.72,12.70,,
2195,10/20/2025 17:05:44,27.62,36.54,11.44,,
2196,10/20/2025 18:05:44,25.55,37.29,9.92,,
2197,10/20/2025 19:05:44,23.26,41.41,9.44,,
2198,10/20/2025 20:05:44,21.67,50.51,10.97,,
2199,10/20/2025 21:05:44,21.77,55.84,12.58,,
2200,10/20/2025 22:05:44,21.82,62.62,14.39,,
2201,10/20/2025 23:05:44,21.22,65.75,14.57,,
2202,10/21/2025 00:05:44,20.79,67.17,14.50,,
2203,10/21/2025 01:05:44,20.56,68.07,14.48,,
2204,10/21/2025 02:05:44,20.50,68.53,14.53,,
2205,10/21/2025 03:05:44,20.44,67.88,14.32,,
2206,10/21/2025 04:05:44,20.39,65.87,13.81,,
2207,10/21/2025 05:05:44,20.33,65.90,13.77,,
2208,10/21/2025 06:05:44,20.29,65.56,13.64,,
2209,10/21/2025 07:05:44,20.24,64.41,13.33,,
2210,10/21/2025 08:05:44,20.28,63.03,13.03,,
2211,10/21/2025 09:05:44,20.30,66.32,13.84,,
2212,10/21/2025 10:05:44,20.89,55.19,11.58,,
2213,10/21/2025 11:05:44,21.29,50.16,10.52,,
2214,10/21/2025 12:05:44,24.27,42.40,10.69,,
2215,10/21/2025 13:05:44,23.40,42.54,9.96,,
2216,10/21/2025 14:05:44,24.64,39.65,10.03,,
2217,10/21/2025 15:05:44,24.63,37.81,9.31,,
2218,10/21/2025 16:05:44,23.92,40.27,9.62,,
2219,10/21/2025 17:05:44,22.61,41.71,8.96,,
2220,10/21/2025 18:05:44,21.91,47.26,10.18,,
2221,10/21/2025 19:05:44,21.79,63.67,14.62,,
2222,10/21/2025 20:05:44,21.17,71.28,15.79,,
2223,10/21/2025 21:05:44,20.79,72.75,15.74,,
2224,10/21/2025 22:05:44,20.46,71.84,15.23,,
2225,10/21/2025 23:05:44,20.39,70.49,14.86,,
2226,10/22/2025 00:05:44,20.33,69.68,14.62,,
2227,10/22/2025 01:05:44,20.26,70.20,14.68,,
2228,10/22/2025 02:05:44,20.20,68.86,14.32,,
2229,10/22/2025 03:05:44,20.18,69.71,14.49,,
2230,10/22/2025 04:05:44,20.18,69.60,14.47,,
2231,10/22/2025 05:05:44,20.11,69.26,14.33,,
2232,10/22/2025 06:05:44,20.11,69.13,14.29,,
2233,10/22/2025 07:05:44,20.13,69.75,14.45,,
2234,10/22/2025 08:05:44,20.14,69.53,14.41,,
2235,10/22/2025 09:05:44,20.19,71.33,14.85,,
2236,10/22/2025 10:05:44,20.66,55.38,11.42,,
2237,10/22/2025 11:05:44,21.18,50.24,10.43,,
2238,10/22/2025 12:05:44,24.26,43.65,11.13,,
2239,10/22/2025 13:05:44,24.15,45.56,11.67,,
2240,10/22/2025 14:05:44,26.72,44.13,13.51,,
2241,10/22/2025 15:05:44,26.54,44.31,13.41,,
2242,10/22/2025 16:05:44,26.00,45.11,13.20,,
2243,10/22/2025 17:05:44,24.78,46.15,12.44,,
2244,10/22/2025 18:05:44,23.01,48.86,11.69,,
2245,10/22/2025 19:05:44,21.61,48.98,10.45,,
2246,10/22/2025 20:05:44,21.83,51.07,11.29,,
2247,10/22/2025 21:05:44,21.73,54.20,12.09,,
2248,10/22/2025 22:05:44,21.76,58.01,13.15,,
2249,10/22/2025 23:05:44,21.50,64.22,14.48,,
2250,10/23/2025 00:05:44,21.30,68.11,15.20,,
2251,10/23/2025 01:05:44,21.29,69.22,15.45,,
2252,10/23/2025 02:05:44,21.10,69.95,15.43,,
2253,10/23/2025 03:05:44,20.94,70.91,15.49,,
2254,10/23/2025 04:05:44,20.95,70.99,15.51,,
2255,10/23/2025 05:05:44,20.88,71.74,15.61,,
2256,10/23/2025 06:05:44,20.78,73.47,15.89,,
2257,10/23/2025 07:05:44,20.77,74.64,16.12,,
2258,10/23/2025 08:05:44,20.86,75.01,16.29,,
2259,10/23/2025 09:05:44,21.51,73.26,16.54,,
2260,10/23/2025 10:05:44,21.75,64.76,14.84,,
2261,10/23/2025 11:05:44,22.00,63.87,14.87,,
2262,10/23/2025 12:05:44,23.73,53.43,13.72,,
2263,10/23/2025 13:05:44,24.16,48.71,12.70,,
2264,10/23/2025 14:05:44,23.91,49.98,12.86,,
2265,10/23/2025 15:05:44,23.96,50.61,13.10,,
2266,10/23/2025 16:05:44,24.19,50.47,13.27,,
2267,10/23/2025 17:05:44,22.49,52.27,12.24,,
2268,10/23/2025 18:05:44,21.85,61.12,14.04,,
2269,10/23/2025 19:05:44,21.74,71.36,16.35,,
2270,10/23/2025 20:05:44,21.37,76.61,17.12,,
2271,10/23/2025 21:05:44,21.19,78.72,17.37,,
2272,10/23/2025 22:05:44,21.52,79.54,17.86,,
2273,10/23/2025 23:05:44,21.07,76.80,16.86,,
2274,10/24/2025 00:05:44,20.80,78.46,16.93,,
2275,10/24/2025 01:05:44,20.62,79.18,16.90,,
2276,10/24/2025 02:05:44,20.51,79.15,16.80,,
2277,10/24/2025 03:05:44,20.37,79.39,16.70,,
2278,10/24/2025 04:05:44,20.31,79.88,16.75,,
2279,10/24/2025 05:05:44,20.29,79.59,16.67,,
2280,10/24/2025 06:05:44,20.33,79.79,16.75,,
2281,10/24/2025 07:05:44,20.26,80.26,16.77,,
2282,10/24/2025 08:05:44,20.30,80.51,16.86,,
2283,10/24/2025 09:05:44,21.06,80.77,17.65,,
2284,10/24/2025 10:05:44,21.13,76.11,16.78,,
2285,10/24/2025 11:05:44,21.40,75.30,16.87,,
2286,10/24/2025 12:05:44,21.30,75.79,16.88,,
2287,10/24/2025 13:05:44,21.55,75.73,17.10,,
2288,10/24/2025 14:05:44,21.56,74.91,16.94,,
2289,10/24/2025 15:05:44,21.50,76.25,17.16,,
2290,10/24/2025 16:05:44,21.62,75.24,17.07,,
2291,10/24/2025 17:05:44,21.54,72.37,16.38,,
2292,10/24/2025 18:05:44,21.62,70.28,16.00,,
2293,10/24/2025 19:05:44,21.74,75.74,17.29,,
2294,10/24/2025 20:05:44,20.96,77.69,16.94,,
2295,10/24/2025 21:05:44,20.44,78.15,16.52,,
2296,10/24/2025 22:05:44,20.36,77.58,16.33,,
2297,10/24/2025 23:05:44,20.33,77.12,16.21,,
2298,10/25/2025 00:05:44,20.37,76.22,16.06,,
2299,10/25/2025 01:05:44,20.38,75.43,15.91,,
2300,10/25/2025 02:05:44,20.43,74.01,15.66,,
2301,10/25/2025 03:05:44,20.38,73.47,15.50,,
2302,10/25/2025 04:05:44,20.38,75.07,15.84,,
2303,10/25/2025 05:05:44,20.34,77.41,16.28,,
2304,10/25/2025 06:05:44,20.35,77.86,16.38,,
2305,10/25/2025 07:05:44,20.34,78.13,16.43,,
2306,10/25/2025 08:05:44,20.39,79.87,16.82,,
2307,10/25/2025 09:05:44,20.37,79.70,16.77,,
2308,10/25/2025 10:05:44,21.35,75.75,16.92,,
2309,10/25/2025 11:05:44,22.58,72.19,17.35,,
2310,10/25/2025 12:05:44,24.60,61.42,16.71,,
2311,10/25/2025 13:05:44,27.26,53.92,17.13,,
2312,10/25/2025 14:05:44,27.52,53.32,17.21,,
2313,10/25/2025 15:05:44,26.82,53.01,16.46,,
2314,10/25/2025 16:05:44,24.05,57.58,15.18,,
2315,10/25/2025 17:05:44,23.31,58.13,14.64,,
2316,10/25/2025 18:05:44,22.12,66.97,15.71,,
2317,10/25/2025 19:05:44,21.59,70.50,16.02,,
2318,10/25/2025 20:05:44,20.76,75.49,16.29,,
2319,10/25/2025 21:05:44,20.34,77.60,16.32,,
2320,10/25/2025 22:05:44,20.11,78.02,16.18,,
2321,10/25/2025 23:05:44,19.98,76.77,15.80,,
2322,10/26/2025 00:05:44,20.02,76.01,15.68,,
2323,10/26/2025 01:05:44,20.00,75.04,15.46,,
2324,10/26/2025 02:05:44,20.02,74.80,15.43,,
2325,10/26/2025 03:05:44,20.03,74.89,15.46,,
2326,10/26/2025 04:05:44,20.07,74.28,15.37,,
2327,10/26/2025 05:05:44,20.05,73.65,15.22,,
2328,10/26/2025 06:05:44,20.02,73.39,15.14,,
2329,10/26/2025 07:05:44,20.09,72.74,15.06,,
2330,10/26/2025 08:05:44,20.02,74.75,15.42,,
2331,10/26/2025 09:05:44,20.11,75.94,15.76,,
2332,10/26/2025 10:05:44,21.08,67.13,14.76,,
2333,10/26/2025 11:05:44,22.28,57.12,13.40,,
2334,10/26/2025 12:05:44,25.95,47.81,14.06,,
2335,10/26/2025 13:05:44,32.52,36.27,15.65,,
2336,10/26/2025 14:05:44,33.73,33.74,15.58,,
2337,10/26/2025 15:05:44,31.08,37.30,14.82,,
2338,10/26/2025 16:05:44,32.01,36.59,15.34,,
2339,10/26/2025 17:05:44,28.81,39.63,13.74,,
2340,10/26/2025 18:05:44,24.30,52.66,14.03,,
2341,10/26/2025 19:05:44,22.38,64.14,15.29,,
2342,10/26/2025 20:05:44,21.42,72.20,16.23,,
2343,10/26/2025 21:05:44,20.59,74.63,15.95,,
2344,10/26/2025 22:05:44,20.17,74.96,15.61,,
2345,10/26/2025 23:05:44,20.03,74.26,15.33,,
2346,10/27/2025 00:05:44,19.98,73.77,15.17,,
2347,10/27/2025 01:05:44,19.96,73.11,15.02,,
2348,10/27/2025 02:05:44,19.92,72.31,14.81,,
2349,10/27/2025 03:05:44,19.88,72.22,14.75,,
2350,10/27/2025 04:05:44,19.91,71.79,14.68,,
2351,10/27/2025 05:05:44,19.86,72.55,14.80,,
2352,10/27/2025 06:05:44,19.89,74.98,15.34,,
2353,10/27/2025 07:05:44,19.88,75.05,15.35,,
2354,10/27/2025 08:05:44,19.89,75.45,15.44,,
2355,10/27/2025 09:05:44,20.02,76.58,15.80,,
2356,10/27/2025 10:05:44,21.01,77.66,16.98,,
2357,10/27/2025 11:05:44,22.55,62.46,15.04,,
